Country,Year,Food Category,Total Waste (Tons),Economic Loss (Million $),Avg Waste per Capita (Kg),Population (Million),Household Waste (%),Material_Footprint_Per_Capita,Continent,Hemisphere,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Footprint_kgCO2e,Carbon_Per_Capita_kgCO2e,Years_From_2018,Is_Pandemic_Year,Is_Post_Pandemic,Year_Trend,Country_Trend,Year_Cycle,Year_Cycle_Cos,Population_Material_Interaction,Year_Population_Interaction,GDP_Per_Capita_Proxy,Waste_Efficiency,Economic_Intensity,Waste_Trend,Economic_Trend,Category_Waste_Share,Category_Economic_Share,Sustainability_Score,Country_Encoded,Food Category_Encoded,Continent_Encoded,Hemisphere_Encoded,ISO_Code,Correct_Waste_Per_Capita_kg,Correct_Carbon_Per_Capita_kgCO2e,Correct_Economic_Loss_Per_Capita_USD
Mexico,2021,Frozen Food,25204.06,22725.56,65.79,1196.99,60.76,10.85,America,Northern Hemisphere,0.0210561992999106,18.985588852037193,25204060.0,0.0210561992999106,3,1,0,3,110.0,1269.8317505809944,0.8090169943749828,12987.3415,3590.9700000000003,18985.588852037192,21.05619929991061,0.9016626686335456,22904.2,22991.515,0.0279968178966288,0.0249525896010314,95.1535732128088,11,3,1,0,MEX,0.021056199299910608,0.021056199299910608,18.985588852037193
Japan,2022,Prepared Food,3891.45,4059.29,183.91,160.01,43.77,17.549999999999997,Asia,Unknown,0.0243200424973439,25.368976938941316,3891450.0,0.0243200424973439,4,1,0,4,165.5,1270.4600691117123,0.3090169943750283,2808.1754999999994,640.04,25368.976938941316,24.320042497343916,1.0431304526590346,29695.54333333333,31132.343333333338,0.0056072828783974,0.0056487591436669,94.05829635647773,10,7,2,2,JPN,0.024320042497343916,0.024320042497343916,25.368976938941316
Canada,2024,Frozen Food,29007.66,28622.38,34.53,1327.02,56.87,17.549999999999997,America,Unknown,0.0218592485418456,21.568913806875557,29007660.0,0.0218592485418456,6,0,1,6,236.0,1271.7167061731484,-0.8090169943750019,23289.200999999997,7962.12,21568.913806875556,21.85924854184564,0.9867179910409872,28904.93,29103.51,0.0294711052126216,0.0294936711195555,94.78281382345406,3,3,1,2,CAN,0.02185924854184564,0.02185924854184564,21.568913806875557
Mexico,2021,Meat & Seafood,32727.8,37447.1,100.48,261.12,39.04,10.85,America,Northern Hemisphere,0.125336243872549,143.40954350490196,32727800.0,0.125336243872549,3,1,0,3,110.0,1269.8317505809944,0.8090169943749828,2833.152,783.36,143409.54350490196,125.33624387254902,1.1441985101351144,26178.733333333337,27810.043333333335,0.0363542324830717,0.0411167917555733,68.11197150735295,11,6,1,0,MEX,0.12533624387254902,0.12533624387254902,143.40954350490196
Italy,2023,Dairy Products,46189.14,42351.8,150.95,253.83,33.01,17.549999999999997,Europe,Unknown,0.1819687980144191,166.85104203600835,46189140.0,0.1819687980144191,5,0,1,5,189.5,1271.0883876424302,-0.3090169943748428,4454.7164999999995,1269.15,166851.04203600835,181.9687980144191,0.9169211637194372,32434.36,30696.42,0.0343545157200161,0.0309301458578853,57.839264074380495,9,2,3,2,ITA,0.1819687980144191,0.1819687980144191,166.85104203600835
Saudi Arabia,2024,Fruits & Vegetables,1104.56,1300.14,134.77,906.42,37.85,17.549999999999997,Asia,Unknown,0.0013458612277188,1.434368173694314,1104560.0,0.0013458612277188,6,0,1,6,219.5,1271.7167061731484,-0.8090169943750019,15907.670999999997,5438.5199999999995,1434.3681736943142,1.218596235740606,1.1770659810241184,11227.886666666667,11860.483333333332,0.0010887235899688,0.0012606276190718,99.68595970962689,13,4,2,2,SAU,0.0012185962357406058,0.0012185962357406058,1.434368173694314
Mexico,2021,Prepared Food,41701.22,42629.63,154.95,850.56,64.4,10.85,America,Northern Hemisphere,0.0490279580511662,50.119485985703534,41701220.0,0.0490279580511662,3,1,0,3,110.0,1269.8317505809944,0.8090169943749828,9228.576,2551.68,50119.48598570353,49.027958051166294,1.022263377426368,33211.026666666665,34267.43,0.0463219601289339,0.046807192528317,88.12413727426637,11,7,1,0,MEX,0.04902795805116629,0.04902795805116629,50.119485985703534
Turkey,2022,Prepared Food,11484.88,10827.65,196.26,39.26,63.03,17.549999999999997,Europe,Unknown,0.2925338767193072,275.79342842587874,11484880.0,0.2925338767193072,4,1,0,4,163.5,1270.4600691117123,0.3090169943750283,689.0129999999998,157.04,275793.42842587875,292.53387671930716,0.9427743258963088,11484.88,10827.65,0.0138841054949173,0.0127984736463959,31.46591441670912,17,7,3,2,TUR,0.2925338767193072,0.2925338767193072,275.79342842587874
Indonesia,2021,Beverages,23043.63,22714.51,167.69,477.21,56.08,6.77,Asia,Southern Hemisphere,0.0482882378826931,47.59856247773517,23043630.0,0.0482882378826931,3,1,0,3,115.0,1269.8317505809944,0.8090169943749828,3230.7117,1431.63,47598.56247773516,48.28823788269316,0.9857175280109948,17924.420000000002,18379.096666666665,0.0235954028323375,0.0233330495436402,88.47979044864944,8,1,2,1,IDN,0.04828823788269315,0.04828823788269315,47.59856247773517
Turkey,2024,Frozen Food,49640.44,43002.21,147.97,1199.99,66.46,17.549999999999997,Europe,Unknown,0.0413673780614838,35.83547362894691,49640440.0,0.0413673780614838,6,0,1,6,235.5,1271.7167061731484,-0.8090169943750019,21059.824499999995,7199.9400000000005,35835.47362894691,41.36737806148385,0.8662737477749995,30562.66,26914.93,0.0471457875963571,0.0414609505739906,90.62501970849756,17,3,3,2,TUR,0.04136737806148385,0.04136737806148385,35.83547362894691
Japan,2019,Frozen Food,47373.71,50237.28,122.91,1333.29,56.63,18.18,Asia,Northern Hemisphere,0.0355314372717113,37.67918457349864,47373710.0,0.0355314372717113,1,0,0,1,55.0,1268.5751135195585,0.8090169943749413,24239.2122,1333.29,37679.184573498635,35.53143727171133,1.0604463952685994,30554.41,34133.503333333334,0.0457006053539203,0.0465488130341213,91.25768032461056,10,3,2,0,JPN,0.03553143727171133,0.03553143727171133,37.67918457349864
China,2021,Dairy Products,16464.38,18670.32,37.64,1184.69,48.42,21.96,Asia,Northern Hemisphere,0.0138976272273759,15.75966708590433,16464380.000000002,0.0138976272273759,3,1,0,3,144.0,1269.8317505809944,0.8090169943749828,26015.7924,3554.07,15759.66708590433,13.897627227375938,1.1339825732885174,13181.75,13616.046666666669,0.0156010819608523,0.0172898216268291,96.47836547957694,4,2,2,0,CHN,0.01389762722737594,0.01389762722737594,15.75966708590433
Germany,2024,Fruits & Vegetables,26111.99,21589.27,168.69,1172.25,50.31,17.549999999999997,Europe,Unknown,0.0222751034335679,18.416950309234377,26111990.0,0.0222751034335679,6,0,1,6,268.5,1271.7167061731484,-0.8090169943750019,20572.987499999996,7033.5,18416.95030923438,22.275103433567928,0.8267952768057892,23999.533333333336,21537.88666666667,0.0295087808828772,0.0242759623695242,95.03979048837704,6,4,3,2,DEU,0.022275103433567926,0.022275103433567926,18.416950309234377
Turkey,2022,Grains & Cereals,29147.18,33953.62,131.16,1317.63,44.8,17.549999999999997,Europe,Unknown,0.0221209140654053,25.76870593413933,29147180.0,0.0221209140654053,4,1,0,4,163.5,1270.4600691117123,0.3090169943750283,23124.406499999997,5270.52,25768.705934139325,22.12091406540531,1.1649024022221015,30090.833333333332,29261.160000000003,0.0352361123493971,0.0401337788688904,94.32620143742932,17,5,3,2,TUR,0.02212091406540531,0.02212091406540531,25.76870593413933
Saudi Arabia,2023,Dairy Products,12894.18,13051.48,160.37,418.74,46.87,17.549999999999997,Asia,Unknown,0.0307928069924057,31.168457754215027,12894180.0,0.0307928069924057,5,0,1,5,181.5,1271.0883876424302,-0.3090169943748428,7348.886999999999,2093.7,31168.457754215025,30.79280699240579,1.012199302320892,5583.296666666666,5554.126666666666,0.0143026099170011,0.0142526209099193,92.57216124564168,13,2,2,2,SAU,0.03079280699240579,0.03079280699240579,31.168457754215027
Italy,2018,Fruits & Vegetables,24353.78,26604.16,188.03,430.09,31.28,12.33,Europe,Northern Hemisphere,0.0566248459624729,61.857192680601734,24353780.0,0.0566248459624729,0,0,0,0,16.5,1267.9467949888406,0.3090169943749612,5303.0097,0.0,61857.192680601736,56.624845962472975,1.0924037254175738,30260.523333333334,29117.273333333334,0.0283796842648284,0.0308339866373417,85.88680229719361,9,4,3,0,ITA,0.05662484596247297,0.05662484596247297,61.857192680601734
Germany,2023,Prepared Food,46296.01,45513.35,53.07,754.61,34.16,17.549999999999997,Europe,Unknown,0.0613509097414558,60.31373822239303,46296010.0,0.0613509097414558,5,0,1,5,229.0,1271.0883876424302,-0.3090169943748428,13243.4055,3773.05,60313.73822239302,61.35090974145585,0.9830944394560136,35319.47,33349.7,0.045880744755639,0.0451804527435088,85.37949881395687,6,7,3,2,DEU,0.06135090974145585,0.06135090974145585,60.31373822239303
Indonesia,2023,Prepared Food,35998.11,32227.85,69.8,672.05,48.3,17.549999999999997,Asia,Unknown,0.0535646306078416,47.95454207276244,35998110.0,0.0535646306078416,5,0,1,5,190.0,1271.0883876424302,-0.3090169943748428,11794.477499999995,3360.25,47954.54207276245,53.564630607841686,0.8952650569710465,28618.13333333333,27656.88666666667,0.0350365395302651,0.0316804423690868,87.7054975076259,8,7,2,2,IDN,0.05356463060784168,0.05356463060784168,47.95454207276244
India,2024,Bakery Items,19940.67,16685.0,69.49,1246.79,54.64,17.549999999999997,Asia,Unknown,0.0159936075842764,13.382365915671445,19940670.0,0.0159936075842764,6,0,1,6,241.5,1271.7167061731484,-0.8090169943750019,21881.164499999995,7480.74,13382.365915671444,15.99360758427642,0.8367321659703512,21820.75,23147.18333333333,0.0309726399315182,0.0260375495327902,96.42265834663417,7,0,2,2,IND,0.015993607584276422,0.015993607584276422,13.382365915671445
Mexico,2019,Dairy Products,20682.45,18331.22,75.79,789.69,66.86,10.85,America,Northern Hemisphere,0.026190593777305,23.21318492066507,20682450.0,0.026190593777305,1,0,0,1,53.5,1268.5751135195585,0.8090169943749413,8568.1365,789.69,23213.184920665073,26.19059377730502,0.8863176267801929,31703.82333333333,32802.65,0.026690532678376,0.0240036204426159,94.01199837911078,11,2,1,0,MEX,0.026190593777305017,0.026190593777305017,23.21318492066507
India,2024,Beverages,25894.46,23584.07,85.66,1317.81,64.46,17.549999999999997,Asia,Unknown,0.0196496156502075,17.89641147054583,25894460.0,0.0196496156502075,6,0,1,6,241.5,1271.7167061731484,-0.8090169943750019,23127.565499999997,7906.86,17896.411470545827,19.64961565020754,0.9107766680595,26412.796666666665,26464.816666666666,0.0402203028183658,0.0368037992693911,95.45941266191636,7,1,2,2,IND,0.019649615650207543,0.019649615650207543,17.89641147054583
Japan,2024,Grains & Cereals,6206.67,5227.1,109.03,1303.51,63.17,17.549999999999997,Asia,Unknown,0.0047615054736825,4.010019102270025,6206670.0,0.0047615054736825,6,0,1,6,226.0,1271.7167061731484,-0.8090169943750019,22876.600499999997,7821.06,4010.019102270025,4.761505473682596,0.8421746282628205,19157.276666666665,19841.22333333333,0.0076418699570226,0.0065233380151875,98.93238732345743,10,5,2,2,JPN,0.004761505473682596,0.004761505473682596,4.010019102270025
UK,2023,Prepared Food,6158.59,5344.53,52.96,271.03,39.15,17.549999999999997,Europe,Unknown,0.0227229089030734,19.71932996347268,6158590.0,0.0227229089030734,5,0,1,5,190.0,1271.0883876424302,-0.3090169943748428,4756.576499999998,1355.15,19719.32996347268,22.722908903073463,0.8678171464572247,23372.44666666667,20304.83666666667,0.0071111924723357,0.006195890598193,94.84685975722246,18,7,3,2,GBR,0.02272290890307346,0.02272290890307346,19.719329963472678
South Korea,2018,Dairy Products,2995.27,3247.61,47.23,592.16,49.19,21.65,Asia,Northern Hemisphere,0.0050582106187516,5.484345447176439,2995270.0,0.0050582106187516,0,0,0,0,17.5,1267.9467949888406,0.3090169943749612,12820.264,0.0,5484.345447176439,5.058210618751689,1.0842461614478829,23757.083333333332,20622.816666666666,0.0042664747785471,0.004539943572964,98.74341596865712,15,2,2,0,KOR,0.005058210618751688,0.005058210618751688,5.484345447176439
Indonesia,2018,Frozen Food,22227.76,24684.1,186.41,378.43,34.27,6.66,Asia,Southern Hemisphere,0.0587367809106043,65.22765108474486,22227760.0,0.0587367809106043,0,0,0,0,15.5,1267.9467949888406,0.3090169943749612,2520.3438,0.0,65227.651084744866,58.73678091060433,1.1105077614658427,27089.833333333332,26542.153333333332,0.0272538866113517,0.0293121634915751,85.25408556404089,8,3,2,1,IDN,0.05873678091060434,0.05873678091060434,65.22765108474486
South Korea,2021,Grains & Cereals,37912.85,31508.32,147.55,1208.19,62.76,22.01,Asia,Northern Hemisphere,0.0313798740264362,26.0789445368692,37912850.0,0.0313798740264362,3,1,0,3,126.0,1269.8317505809944,0.8090169943749828,26592.2619,3624.57,26078.9445368692,31.379874026436237,0.8310723145318804,26445.266666666663,22004.86333333333,0.0413667353721836,0.0335915872713484,92.998923182612,15,5,2,0,KOR,0.03137987402643624,0.03137987402643624,26.0789445368692
France,2023,Prepared Food,45216.87,53291.62,199.27,1258.49,66.59,17.549999999999997,Europe,Unknown,0.035929463086715,42.3456841135011,45216870.0,0.035929463086715,5,0,1,5,187.5,1271.0883876424302,-0.3090169943748428,22086.4995,6292.45,42345.6841135011,35.92946308671503,1.178578260724371,30660.819999999996,34553.70333333333,0.042342708750379,0.0504614659732316,90.7353067565098,5,7,3,2,FRA,0.03592946308671503,0.03592946308671503,42.3456841135011
Saudi Arabia,2020,Meat & Seafood,6000.35,6335.63,119.75,936.97,47.09,30.03,Asia,Northern Hemisphere,0.0064039937244522,6.761828020107368,6000350.0,0.0064039937244522,2,1,0,2,92.5,1269.2034320502764,1.0,28137.209100000004,1873.94,6761.828020107368,6.403993724452224,1.0558767405234697,6666.363333333334,6895.75,0.0072884043343652,0.0076722336921575,98.42725807656596,13,6,2,0,SAU,0.006403993724452224,0.006403993724452224,6.761828020107368
China,2019,Grains & Cereals,11699.76,13226.55,139.02,143.06,54.19,21.96,Asia,Northern Hemisphere,0.0817821892912064,92.45456451838388,11699760.0,0.0817821892912064,1,0,0,1,59.0,1268.5751135195585,0.8090169943749413,3141.5976,143.06,92454.5645183839,81.78218929120649,1.130497548667665,13310.31,14595.663333333332,0.0161851488418894,0.0174160983473276,79.30503704739272,4,5,2,0,CHN,0.08178218929120648,0.08178218929120648,92.45456451838389
Saudi Arabia,2021,Prepared Food,34919.42,40964.21,196.62,343.21,35.32,30.03,Asia,Northern Hemisphere,0.1017435972145333,119.35610850499694,34919420.0,0.1017435972145333,3,1,0,3,125.0,1269.8317505809944,0.8090169943749828,10306.5963,1029.63,119356.10850499694,101.74359721453338,1.1731068270893388,17937.983333333334,20117.106666666667,0.0486937306324337,0.0567198891749668,73.82028553946563,13,7,2,0,SAU,0.10174359721453338,0.10174359721453338,119.35610850499694
UK,2023,Beverages,37270.62,43998.68,148.18,459.9,41.16,17.549999999999997,Europe,Unknown,0.0810407045009784,95.6701021961296,37270620.0,0.0810407045009784,5,0,1,5,190.0,1271.0883876424302,-0.3090169943748428,8071.244999999998,2299.5,95670.1021961296,81.04070450097848,1.1805191327646278,25788.623333333337,26808.70333333334,0.0430355897020722,0.0510074801235855,79.08729115025007,18,1,3,2,GBR,0.08104070450097847,0.08104070450097847,95.67010219612959
Spain,2018,Beverages,30435.06,28495.47,131.24,876.44,39.94,13.99,Europe,Northern Hemisphere,0.0347257770069827,32.51274474008489,30435060.0,0.0347257770069827,0,0,0,0,18.0,1267.9467949888406,0.3090169943749612,12261.395600000002,0.0,32512.74474008489,34.725777006982796,0.93627119512825,36055.62,35776.880000000005,0.0355644660327592,0.0320184904378543,91.88711674501393,16,1,3,0,ESP,0.034725777006982796,0.034725777006982796,32.51274474008489
Canada,2021,Beverages,29977.13,30214.94,92.79,330.05,46.49,35.05,America,Northern Hemisphere,0.0908260263596424,91.54655355249204,29977130.0,0.0908260263596424,3,1,0,3,130.0,1269.8317505809944,0.8090169943749828,11568.2525,990.15,91546.55355249204,90.82602635964248,1.0079330476266406,29262.33,29473.986666666664,0.02479585732891,0.0251060490675458,78.12970095440085,3,1,1,0,CAN,0.09082602635964247,0.09082602635964247,91.54655355249204
Indonesia,2024,Meat & Seafood,41624.99,42883.64,88.01,674.31,45.05,17.549999999999997,Asia,Unknown,0.0617297533775266,63.59632809835239,41624990.0,0.0617297533775266,6,0,1,6,227.5,1271.7167061731484,-0.8090169943750019,11834.140499999998,4045.86,63596.328098352395,61.729753377526656,1.030237845102185,33283.619999999995,33265.19666666666,0.0490585517285043,0.05166036262159,84.99820171731103,8,6,2,2,IDN,0.061729753377526654,0.061729753377526654,63.59632809835239
France,2022,Fruits & Vegetables,23626.74,24156.13,198.38,745.17,66.68,17.549999999999997,Europe,Unknown,0.0317065099239099,32.41693841673712,23626740.0,0.0317065099239099,4,1,0,4,150.5,1270.4600691117123,0.3090169943750283,13077.733499999997,2980.68,32416.938416737124,31.706509923909984,1.0224063920794828,28771.376666666667,31238.33,0.0242223431968677,0.0245170387072083,92.3193947689789,5,4,3,2,FRA,0.03170650992390998,0.03170650992390998,32.41693841673712
Germany,2022,Beverages,48456.51,42311.26,191.89,370.23,57.62,17.549999999999997,Europe,Unknown,0.1308821813467304,114.28371552818518,48456510.0,0.1308821813467304,4,1,0,4,191.5,1270.4600691117123,0.3090169943750283,6497.536499999999,1480.92,114283.7155281852,130.88218134673042,0.8731800948933384,40288.170000000006,36471.293333333335,0.0672234461858504,0.0576632449844521,70.24812305863922,6,1,3,2,DEU,0.1308821813467304,0.1308821813467304,114.28371552818518
Italy,2023,Beverages,11714.16,10116.0,103.42,918.9,31.39,17.549999999999997,Europe,Unknown,0.0127480248122755,11.008814887365329,11714160.0,0.0127480248122755,5,0,1,5,189.5,1271.0883876424302,-0.3090169943748428,16126.694999999998,4594.5,11008.814887365328,12.748024812275547,0.8635702431928538,27419.02666666667,26357.320000000003,0.008712747062768,0.0073878644000577,97.11439503754488,9,1,3,2,ITA,0.012748024812275547,0.012748024812275547,11.008814887365329
Australia,2023,Beverages,3628.5,4199.04,100.92,654.55,59.03,17.549999999999997,Oceania,Unknown,0.0055435031701168,6.415155450309373,3628500.0,0.0055435031701168,5,0,1,5,178.0,1271.0883876424302,-0.3090169943748428,11487.352499999995,3272.75,6415.155450309373,5.543503170116875,1.1572385283174866,20728.709999999995,18433.88666666667,0.0034589624820824,0.0038399726443649,98.5823940111527,1,1,4,2,AUS,0.0055435031701168746,0.0055435031701168746,6.415155450309373
Saudi Arabia,2020,Frozen Food,5522.93,4526.35,179.95,425.27,32.98,30.03,Asia,Northern Hemisphere,0.0129868789239777,10.643473557974934,5522930.0,0.0129868789239777,2,1,0,2,92.5,1269.2034320502764,1.0,12770.8581,850.54,10643.473557974934,12.98687892397771,0.819555924119987,15480.9,17275.396666666664,0.0067084998292426,0.0054812567925363,97.11748959484564,13,3,2,0,SAU,0.012986878923977709,0.012986878923977709,10.643473557974934
UK,2019,Frozen Food,5222.79,5146.97,39.16,1388.73,60.69,17.549999999999997,Europe,Unknown,0.0037608390399861,3.706242394129888,5222790.0,0.0037608390399861,1,0,0,1,44.5,1268.5751135195585,0.8090169943749413,24372.2115,1388.73,3706.242394129889,3.760839039986174,0.9854828549491748,16217.333333333336,18163.393333333337,0.0077481672874474,0.0079732639580451,99.10285829498892,18,3,3,2,GBR,0.0037608390399861743,0.0037608390399861743,3.7062423941298883
India,2018,Prepared Food,24858.69,21034.4,156.15,1057.39,58.01,5.11,Asia,Northern Hemisphere,0.0235094808916293,19.892754801917928,24858690.0,0.0235094808916293,0,0,0,0,24.5,1267.9467949888406,0.3090169943749612,5403.262900000001,0.0,19892.75480191793,23.509480891629387,0.8461588281602933,23564.606666666663,20434.49,0.0207477306975238,0.0173406162096757,94.71939719498008,7,7,2,0,IND,0.023509480891629388,0.023509480891629388,19.892754801917928
Mexico,2018,Meat & Seafood,49002.55,39733.88,69.3,1280.4,66.77,10.89,America,Northern Hemisphere,0.0382712824117463,31.03239612621056,49002550.0,0.0382712824117463,0,0,0,0,19.5,1267.9467949888406,0.3090169943749612,13943.556000000002,0.0,31032.396126210555,38.27128241174633,0.8108533127357657,37128.74,33564.909999999996,0.0472352083099719,0.038970351440877,91.53878084973444,11,6,1,0,MEX,0.03827128241174633,0.03827128241174633,31.03239612621056
