Country,ISO3,Year,Food Category,Continent,Hemisphere,Income_Group,Population (Million),GDP_Per_Capita_USD,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Per_Capita_kgCO2e,Sustainability_Score
Brazil,BRA,2024,Frozen Food,Americas,Southern,High income,205.2176,15291.77456,527149.6445479253,3243.6669998812863,1568081168.0733087,2.5687350624309286,15.805988374687582,7.641065717917511,82.88791224498054
Brazil,BRA,2024,Fruits & Vegetables,Americas,Southern,High income,205.2176,15291.77456,3706260.054272426,10262.004429149943,13302345169.654453,18.060147152449037,50.00547920426875,64.82068384804448,82.88791224498054
Brazil,BRA,2024,Grains & Cereals,Americas,Southern,High income,205.2176,15291.77456,2617458.6040694583,2509.3923231555514,3812636447.2938647,12.754552260963282,12.227958631011917,18.578506167569763,82.88791224498054
Brazil,BRA,2024,Meat & Seafood,Americas,Southern,High income,205.2176,15291.77456,2032229.09949735,31909.603697985585,51958058360.70589,9.902801219278219,155.49155480809435,253.18519639985016,82.88791224498054
Brazil,BRA,2024,Prepared Food,Americas,Southern,High income,205.2176,15291.77456,1120976.2616993953,7713.515667383258,4866307304.857943,5.462378771116099,37.58700846020643,23.712914023251138,82.88791224498054
Bulgaria,BGR,2024,Bakery Items,Europe,Northern,High income,7.3041,17637.850079999997,53234.95913069129,171.6058884904483,82162232.90222166,7.288366688666816,23.494460438719116,11.24878258816578,83.08281321663085
Bulgaria,BGR,2024,Beverages,Europe,Northern,High income,7.3041,17637.850079999997,22614.681424635804,58.254630000000006,24470116.31104339,3.096162624366562,7.975606850946729,3.3501891144758957,83.08281321663085
Bulgaria,BGR,2024,Dairy Products,Europe,Northern,High income,7.3041,17637.850079999997,67802.21754649006,195.23134448831746,199275172.55687758,9.282761400650328,26.72900761056358,27.282645713623523,83.08281321663085
Bulgaria,BGR,2024,Frozen Food,Europe,Northern,High income,7.3041,17637.850079999997,12219.338054718659,105.86426141637068,51620091.50648415,1.6729423275583108,14.493813257810091,7.06727611977987,83.08281321663085
Bulgaria,BGR,2024,Fruits & Vegetables,Europe,Northern,High income,7.3041,17637.850079999997,124736.29684768422,304.4988337113561,395287317.471628,17.077572438450215,41.688754769424854,54.118552247590806,83.08281321663085
Bulgaria,BGR,2024,Grains & Cereals,Europe,Northern,High income,7.3041,17637.850079999997,95827.4057776685,77.69245732528478,114944178.51374927,13.119673303715516,10.636828264301526,15.736939323633202,83.08281321663085
Bulgaria,BGR,2024,Meat & Seafood,Europe,Northern,High income,7.3041,17637.850079999997,75872.57624246636,1191.232038981191,1999003857.7009525,10.387669424359792,163.09087211034773,273.6824328392208,83.08281321663085
Bulgaria,BGR,2024,Prepared Food,Europe,Northern,High income,7.3041,17637.850079999997,39496.53520920515,260.3277819704452,164756922.99031058,5.407447215838386,35.64132226700691,22.556772633221147,83.08281321663085
Burkina Faso,BFA,2024,Bakery Items,Africa,Northern,Lower-Middle income,18.022380000000002,2557.85712,148886.3160874114,513.2947000865938,272809403.51843256,8.261190591221105,28.48096089898192,15.137257316649219,82.83818806759238
Burkina Faso,BFA,2024,Beverages,Africa,Northern,Lower-Middle income,18.022380000000002,2557.85712,65611.96351905217,141.2183325,60985442.81432191,3.640582626659307,7.835720504173144,3.3838728744107,82.83818806759238
Burkina Faso,BFA,2024,Dairy Products,Africa,Northern,Lower-Middle income,18.022380000000002,2557.85712,200202.91926959666,546.0752081011244,661939275.7418205,11.108572745086757,30.299838761646594,36.72873814345389,82.83818806759238
Burkina Faso,BFA,2024,Frozen Food,Africa,Northern,Lower-Middle income,18.022380000000002,2557.85712,49950.31013680477,266.091802669057,159223091.134164,2.771571242910469,14.764520705315114,8.834742755072527,82.83818806759238
Burkina Faso,BFA,2024,Fruits & Vegetables,Africa,Northern,Lower-Middle income,18.022380000000002,2557.85712,326692.0040596694,706.3008292910698,1171669704.6732411,18.127017855558996,39.19020846808633,65.01192987126235,82.83818806759238
Burkina Faso,BFA,2024,Grains & Cereals,Africa,Northern,Lower-Middle income,18.022380000000002,2557.85712,269851.80334751715,252.41231316539256,450858442.51500624,14.973150235846605,14.00549279092953,25.01658729396485,82.83818806759238
Burkina Faso,BFA,2024,Meat & Seafood,Africa,Northern,Lower-Middle income,18.022380000000002,2557.85712,227494.13149895464,2778.5182950000003,6362709279.541007,12.622868427974254,154.17044225013566,353.0448963755623,82.83818806759238
Burkina Faso,BFA,2024,Prepared Food,Africa,Northern,Lower-Middle income,18.022380000000002,2557.85712,130618.54073454511,690.99165809364,625126244.3752875,7.24757444546975,38.340755110792244,34.68610940260318,82.83818806759238
Cambodia,KHM,2024,Bakery Items,Asia,Northern,Lower-Middle income,15.79776,3568.8340800000005,123655.19890259762,404.1729206743224,251242811.7890072,7.8273881172139355,25.58419172555618,15.90369848567184,82.19685677135989
Cambodia,KHM,2024,Beverages,Asia,Northern,Lower-Middle income,15.79776,3568.8340800000005,62484.77037797944,132.7489275,53839780.37793255,3.9552930528112493,8.403022168965727,3.408064205174186,82.19685677135989
Cambodia,KHM,2024,Dairy Products,Asia,Northern,Lower-Middle income,15.79776,3568.8340800000005,192928.93070170013,514.871828688853,647498304.9258639,12.212423198079989,32.59144515987413,40.98671615000252,82.19685677135989
Cambodia,KHM,2024,Frozen Food,Asia,Northern,Lower-Middle income,15.79776,3568.8340800000005,43320.10594514356,251.13612325678557,151832248.52256936,2.742167620291963,15.896945089480127,9.61099855438805,82.19685677135989
Cambodia,KHM,2024,Fruits & Vegetables,Asia,Northern,Lower-Middle income,15.79776,3568.8340800000005,299538.9189250104,751.3055160018696,1061658207.2082026,18.960847545791964,47.55772438636045,67.20308494420745,82.19685677135989
Cambodia,KHM,2024,Grains & Cereals,Asia,Northern,Lower-Middle income,15.79776,3568.8340800000005,264157.16731369786,222.09428569613317,448251213.98608863,16.721178655309227,14.058593477564742,28.374352692159434,82.19685677135989
Cambodia,KHM,2024,Meat & Seafood,Asia,Northern,Lower-Middle income,15.79776,3568.8340800000005,179201.14409146964,2167.37666800509,5030242102.745571,11.343452748457354,137.19518893850076,318.41489570328775,82.19685677135989
Cambodia,KHM,2024,Prepared Food,Asia,Northern,Lower-Middle income,15.79776,3568.8340800000005,112450.34653253497,648.6711411813685,530334832.7919154,7.118119691179951,41.06095681801524,33.57025507362534,82.19685677135989
Cameroon,CMR,2024,Bakery Items,Africa,Northern,Lower-Middle income,21.210900000000002,4059.5318400000006,191087.20856459605,600.9113464913169,348691503.13700336,9.008915631330874,28.330308779510382,16.43926015100742,81.62003925911674
Cameroon,CMR,2024,Beverages,Africa,Northern,Lower-Middle income,21.210900000000002,4059.5318400000006,95471.33482691522,212.13963750000005,89317809.20625897,4.501050630898038,10.001444422443178,4.210939149506101,81.62003925911674
Cameroon,CMR,2024,Dairy Products,Africa,Northern,Lower-Middle income,21.210900000000002,4059.5318400000006,256094.27886784633,662.1363545058474,760448780.2191124,12.073711104566346,31.21679676514657,35.851792249226214,81.62003925911674
Cameroon,CMR,2024,Frozen Food,Africa,Northern,Lower-Middle income,21.210900000000002,4059.5318400000006,65747.45256291395,338.05688657378005,219351139.55689764,3.099701217907488,15.937885076719047,10.341434807429087,81.62003925911674
Cameroon,CMR,2024,Fruits & Vegetables,Africa,Northern,Lower-Middle income,21.210900000000002,4059.5318400000006,439370.81641726056,1029.94416,1541570671.288508,20.71438818801939,48.557305913469015,72.67823012170665,81.62003925911674
Cameroon,CMR,2024,Grains & Cereals,Africa,Northern,Lower-Middle income,21.210900000000002,4059.5318400000006,310804.40149231383,307.36277685311865,554734410.1998863,14.65305109600789,14.49079373591496,26.15327073343829,81.62003925911674
Cameroon,CMR,2024,Meat & Seafood,Africa,Northern,Lower-Middle income,21.210900000000002,4059.5318400000006,247030.89349566327,3157.567245,6615081820.957298,11.646412622550823,148.86531193867305,311.8718121794595,81.62003925911674
Cameroon,CMR,2024,Prepared Food,Africa,Northern,Lower-Middle income,21.210900000000002,4059.5318400000006,167357.6793561493,1055.9140954081552,848877754.8517587,7.8901734182024,49.78167335700772,40.02082678489638,81.62003925911674
Canada,CAN,2024,Bakery Items,Americas,Northern,High income,35.825732,59976.26224,325294.12603884604,1158.9747326539461,592494492.8098463,9.079901732052425,32.35034339714109,16.538238292237722,82.04851298999561
Canada,CAN,2024,Beverages,Americas,Northern,High income,35.825732,59976.26224,110879.63774352329,244.6370544284503,98576320.00863157,3.094972009044317,6.828529126172503,2.751550757110324,82.04851298999561
Canada,CAN,2024,Dairy Products,Americas,Northern,High income,35.825732,59976.26224,356299.521743106,1370.5223636042494,1220704395.4534674,9.945352177119675,38.25525082374449,34.07339717311198,82.04851298999561
Canada,CAN,2024,Frozen Food,Americas,Northern,High income,35.825732,59976.26224,78889.91099822421,518.8761857570091,249733615.01188913,2.2020460321152466,14.483338002891584,6.97078890144908,82.04851298999561
Canada,CAN,2024,Fruits & Vegetables,Americas,Northern,High income,35.825732,59976.26224,621152.4389369076,1804.6209470899023,2202197061.29706,17.338164616899036,50.37220026906644,61.46970175786108,82.04851298999561
Canada,CAN,2024,Grains & Cereals,Americas,Northern,High income,35.825732,59976.26224,472357.16986751667,411.1300557446061,782122669.1060898,13.184857461321842,11.475831275257853,21.831310218758123,82.04851298999561
Canada,CAN,2024,Meat & Seafood,Americas,Northern,High income,35.825732,59976.26224,377488.1866521039,5910.74446632997,10255417231.602758,10.536789217652382,164.9860068827057,286.2584142482492,82.04851298999561
Canada,CAN,2024,Prepared Food,Americas,Northern,High income,35.825732,59976.26224,245279.9336634822,1950.9706553156489,1213308432.859609,6.846473748630794,54.45724473447322,33.86695442425597,82.04851298999561
Chile,CHL,2024,Bakery Items,Americas,Southern,High income,17.961560000000002,21751.198239999998,133275.75802370725,473.895628804898,242399469.48057526,7.4200547181707615,26.3838791733512,13.49545749258835,83.97266101043012
Chile,CHL,2024,Beverages,Americas,Southern,High income,17.961560000000002,21751.198239999998,50946.61964323175,115.85962500000001,43494229.52762674,2.8364251013404034,6.450421065876237,2.421517369739974,83.97266101043012
Chile,CHL,2024,Dairy Products,Americas,Southern,High income,17.961560000000002,21751.198239999998,160264.08694053537,558.6377944133737,497227279.8462521,8.92261512588747,31.10185275740936,27.682856046259456,83.97266101043012
Chile,CHL,2024,Frozen Food,Americas,Southern,High income,17.961560000000002,21751.198239999998,41196.09992267292,237.725355,123695690.43791217,2.2935702646469966,13.235228732916294,6.88668971057704,83.97266101043012
Chile,CHL,2024,Fruits & Vegetables,Americas,Southern,High income,17.961560000000002,21751.198239999998,274228.01800909004,691.5716924859369,960977131.7141852,15.267494472033054,38.50287461033099,53.50187465421629,83.97266101043012
Chile,CHL,2024,Grains & Cereals,Americas,Southern,High income,17.961560000000002,21751.198239999998,231731.97707307525,217.96745864858855,352444505.3121295,12.90155070456437,12.135218691950394,19.622154496164555,83.97266101043012
Chile,CHL,2024,Meat & Seafood,Americas,Southern,High income,17.961560000000002,21751.198239999998,178299.61903873915,2582.1821797853904,4744942937.281866,9.926733481876802,143.76157637673955,264.1720951455144,83.97266101043012
Chile,CHL,2024,Prepared Food,Americas,Southern,High income,17.961560000000002,21751.198239999998,91142.29186075722,583.2800802768696,405556642.01509696,5.074297102298308,32.473798505078044,22.579143571888906,83.97266101043012
China,CHN,2024,Bakery Items,Asia,Northern,Upper-Middle income,1419.442868,9035.432639999999,12169295.613094326,38887.698403957445,21073898615.42817,8.573290188312338,27.396452002855423,14.846598683553475,80.90978057127079
China,CHN,2024,Beverages,Asia,Northern,Upper-Middle income,1419.442868,9035.432639999999,4850788.704349108,10548.552157500002,4999197489.639942,3.4173891839577073,7.43147356988235,3.521943434527822,80.90978057127079
China,CHN,2024,Dairy Products,Asia,Northern,Upper-Middle income,1419.442868,9035.432639999999,15307888.040418347,42393.3735560886,44210416618.14899,10.784434080103003,29.866206320667917,31.14631635751682,80.90978057127079
China,CHN,2024,Frozen Food,Asia,Northern,Upper-Middle income,1419.442868,9035.432639999999,4046170.868429037,22268.143599081854,13480307728.60775,2.85053450170214,15.687946377481008,9.49690053225006,80.90978057127079
China,CHN,2024,Fruits & Vegetables,Asia,Northern,Upper-Middle income,1419.442868,9035.432639999999,35125410.176026985,88647.56005827093,138675828984.79083,24.745913321272884,62.45236216035637,97.69736571376455,80.90978057127079
China,CHN,2024,Grains & Cereals,Asia,Northern,Upper-Middle income,1419.442868,9035.432639999999,20486051.57795798,17540.46393038206,33027035273.0309,14.4324594105171,12.357287725920687,23.267604507088127,80.90978057127079
China,CHN,2024,Meat & Seafood,Asia,Northern,Upper-Middle income,1419.442868,9035.432639999999,16516215.06318072,212289.3198587424,462470437159.964,11.635702595379641,149.5581996603067,325.8112373424275,80.90978057127079
China,CHN,2024,Prepared Food,Asia,Northern,Upper-Middle income,1419.442868,9035.432639999999,10749979.767773435,66494.88970638232,50931872956.9692,7.5733796760134435,46.84576688885961,35.881594184014176,80.90978057127079
Colombia,COL,2024,Bakery Items,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,303294.21879622125,1021.5722431745195,557202230.9089564,6.0973667879131215,20.537485652409764,11.201883077033111,84.76706379235507
Colombia,COL,2024,Beverages,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,145254.18137169993,345.40054499999997,127463325.02416813,2.9201612375486086,6.943864014187172,2.5624973920176193,84.76706379235507
Colombia,COL,2024,Dairy Products,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,455264.4903926314,1404.1748284899973,1460657844.2396655,9.152546970574859,28.229252102596238,29.36477544254027,84.76706379235507
Colombia,COL,2024,Frozen Food,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,100013.32449698908,553.2041837402974,301494758.6530269,2.0106480286933737,11.121507130140861,6.0611907982855096,84.76706379235507
Colombia,COL,2024,Fruits & Vegetables,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,795371.7293741239,1962.7614126742249,2944660922.1923575,15.989995410988122,39.45896594315949,59.19887883093735,84.76706379235507
Colombia,COL,2024,Grains & Cereals,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,593076.5564252076,496.68889494185964,887982866.3635463,11.923093398185134,9.985334979228746,17.85183133094537,84.76706379235507
Colombia,COL,2024,Meat & Seafood,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,503874.6830733431,6812.350142217204,12233409754.271748,10.129796637851147,136.95413539253363,245.93804205923857,84.76706379235507
Colombia,COL,2024,Prepared Food,Americas,Northern,Upper-Middle income,49.741836,12385.029279999999,250870.07424800564,1811.0272104874466,1108860712.2682805,5.0434421891464885,36.40853165306256,22.292315713241475,84.76706379235507
Comoros,COM,2024,Bakery Items,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,9124.330671721129,31.434847500000004,12589652.0713868,11.48321210164002,39.56158914143321,15.844410973579498,77.33889163473515
Comoros,COM,2024,Beverages,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,2530.968447496584,4.82435625,2446268.674833389,3.1852909052538236,6.071580268821264,3.0786939953603016,77.33889163473515
Comoros,COM,2024,Dairy Products,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,10974.16107630191,31.494015000000005,36019821.777693115,13.81127271804212,39.63605300913691,45.33190085037769,77.33889163473515
Comoros,COM,2024,Frozen Food,Africa,Southern,Lower-Middle income,0.7945800000000001,2072.6798400000002,1770.4316529198732,12.898515000000003,5176754.305546986,2.228135182007945,16.233123159404972,6.515082566320554,77.33889163473515
