Country,ISO3,Year,Food Category,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e,Population (Million),GDP_Per_Capita_USD,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Per_Capita_kgCO2e,Material_Footprint_Per_Capita,Years_from_2010,Year_Trend,Pandemic_Indicator,Year_Cycle,Year_Cycle_Cos,FAO_Food_Price_Index,Waste_Efficiency,Economic_Intensity,Population_Material_Interaction,Year_Population_Interaction,GDP_Per_Capita_Proxy,Sustainability_Score,Waste_Trend_3Y,Economic_Trend_3Y,Category_Waste_Share,Category_Economic_Share,Continent,Subregion,Hemisphere,Income_Group,Year_Norm,Pandemic_Flag,Year_Sin,Year_Cos,Log_Population,Log_GDP_PC,Log_Total_Waste,Log_Econ_Loss,Cat_Waste_Share,Cat_Econ_Share,Carbon_Intensity,Econ_GDP_Ratio,Total Waste (Tons)_MA3,Economic Loss (Million $)_MA3,Carbon_Footprint_kgCO2e_MA3,Pop_MatFP,GDP_Waste_PC,Country_Enc,Food Category_Enc,Continent_Enc,Subregion_Enc,Hemisphere_Enc,Income_Group_Enc
Afghanistan,AFG,2022,Dairy Products,245977.8,812.709,775884702.9,26.023,1879.1,9.82,31.2303,29.81523,8.42,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,3.3039932871990887,16.619448,219.199,312.277,1.879,86.84,288629.39999999997,748.8033333333333,0.1258698983421847,0.0881677327246532,Asia,Southern Asia,Northern,Lower-Middle income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,3.2966883552363098,7.53908024589874,12.4130006323391,6.701602808228884,0.12586989834218476,0.08816773272465327,3154.2875125316186,16.6198773662953,288629.39999999997,748.8033333333333,940513056.2999998,219.11365999999998,74.03376801472562,0,2,2,11,0,2
Afghanistan,AFG,2023,Dairy Products,318375.8,913.046,1014472111.7,26.544,1966.5,11.58,34.398,38.21914,8.08,13.0,13.0,0.0,-0.5878,-0.809,1.241,2.8678247530120067,17.491811,214.562,345.066,1.967,84.67,287571.8333333333,842.4896666666667,0.1665435803502556,0.1283341478556978,Asia,Southern Asia,Northern,Lower-Middle income,1.0,0,-0.5877852522924726,-0.8090169943749478,3.3157847260362225,7.584518980291558,12.670990865976023,6.817880898415298,0.16654358035025563,0.12833414785569786,3186.398311994819,17.491712832500138,287571.8333333333,842.4896666666667,924831517.8666667,214.47552000000002,87.82872979177624,0,2,2,11,0,2
Afghanistan,AFG,2010,Frozen Food,40453.9,194.153,121220557.1,20.519,1077.9,1.91,9.4621,5.907712,5.46,0.0,0.0,0.0,0.0,1.0,1.118,4.7993642145751085,8.778165,112.109,0.0,1.078,96.75,40453.9,194.153,0.0291485859579182,0.0409016984001921,Asia,Southern Asia,Northern,Lower-Middle income,0.0,0,0.0,1.0,3.068936265812407,6.983697282557294,10.607943052356546,5.273783866298626,0.029148585957918256,0.04090169840019213,2996.51101871513,8.778280257795412,40453.9,194.153,121220557.1,112.03374,13.338861809684431,0,3,2,11,0,2
Afghanistan,AFG,2011,Frozen Food,48328.8,266.859,139804504.9,20.929,1145.8,2.23,12.7504,6.679809,6.37,1.0,1.0,0.0,0.9511,0.309,1.319,5.52173859065402,11.127768,133.227,20.929,1.146,95.89,44391.350000000006,230.50599999999997,0.0325949260586684,0.046112080110838,Asia,Southern Asia,Northern,Lower-Middle income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,3.087809961754899,7.044730734009215,10.785803626614138,5.590460722658496,0.032594926058668414,0.046112080110838054,2892.77832058731,11.1281906732669,44391.350000000006,230.50599999999997,130512531.0,133.31772999999998,15.70974953684055,0,3,2,11,0,2
Afghanistan,AFG,2012,Frozen Food,45317.1,243.063,130234334.7,21.348,1206.0,2.15,11.3857,6.100539,6.43,2.0,2.0,0.0,0.5878,-0.809,1.257,5.363604467187883,9.441104,137.22,42.696,1.206,96.25,44699.93333333333,234.6916666666667,0.02960278257834,0.0443544163541068,Asia,Southern Asia,Northern,Lower-Middle income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,3.106736831596902,7.095893221097532,10.721461790167782,5.497426388687476,0.029602782578340037,0.04435441635410686,2873.84529680849,9.440920747583052,44699.93333333333,234.6916666666667,130419798.89999999,137.26764,15.256170425359691,0,3,2,11,0,2
Afghanistan,AFG,2013,Frozen Food,48536.4,234.045,142136033.4,21.775,1269.3,2.27,10.7484,6.527497,6.34,3.0,3.0,0.0,-0.5878,-0.809,1.2009999999999998,4.822051079190051,8.468003,138.067,65.325,1.269,96.29,47394.100000000006,247.989,0.0293291572541328,0.039082531947584,Asia,Southern Asia,Northern,Lower-Middle income,0.23076923076923078,0,-0.587785252292473,-0.8090169943749475,3.125663443146022,7.147008372029415,10.790089913775116,5.459776985174114,0.02932915725413285,0.039082531947584036,2928.4420228941576,8.467923459263146,47394.100000000006,247.989,137391624.33333334,138.05349999999999,16.223709004506773,0,3,2,11,0,2
Afghanistan,AFG,2014,Frozen Food,48535.8,201.092,150552010.1,22.21,1337.8,2.16,9.0539,6.778427,6.72,4.0,4.0,0.0,-0.9511,0.309,1.15,4.1431685477523805,6.767615,149.345,88.842,1.338,96.65,47463.1,226.0666666666667,0.0299053482216608,0.0356102612632777,Asia,Southern Asia,Northern,Lower-Middle income,0.3076923076923077,0,-0.9510565162951536,0.30901699437494723,3.1445832202863455,7.199528969337171,10.790077552097143,5.308723039261918,0.029905348221660813,0.03561026126327779,3101.8755248703014,6.767917301443585,47463.1,226.0666666666667,140974126.0666667,149.2512,15.550982573768291,0,3,2,11,0,2
Afghanistan,AFG,2015,Frozen Food,48736.8,168.496,145917756.1,22.655,1408.1,2.1,7.4376,6.440956,6.78,5.0,5.0,0.0,0.0,1.0,0.93,3.457264325930303,5.282119,153.62,113.273,1.408,97.03,48603.0,201.211,0.0295882530929464,0.0354826726731027,Asia,Southern Asia,Northern,Lower-Middle income,0.38461538461538464,0,-2.4492935982947064e-16,1.0,3.1635745090831113,7.250706481701059,10.794210188696375,5.132829327721989,0.029588253092946486,0.035482672673102705,2993.9954223502564,5.281922570161154,48603.0,201.211,146201933.20000002,153.60090000000002,15.226483611572224,0,3,2,11,0,2
Afghanistan,AFG,2016,Frozen Food,49000.5,173.707,143394409.4,23.108,1475.7,2.12,7.5173,6.205463,7.16,6.0,6.0,0.0,0.9511,0.309,0.914,3.5450046428097672,5.094182,165.444,138.647,1.476,97.03,48757.7,181.09833333333336,0.0305539975600699,0.041761610197404,Asia,Southern Asia,Northern,Lower-Middle income,0.46153846153846156,0,0.9510565162951535,0.30901699437494773,3.1825437356207975,7.2975651474797285,10.799606188869117,5.163110285026463,0.030553997560069948,0.04176161019740401,2926.3866572790075,5.093975874049099,48757.700000000004,181.09833333333336,146621391.86666667,165.45328,15.470838112657026,0,3,2,11,0,2
Afghanistan,AFG,2017,Frozen Food,55475.4,237.885,166432596.3,23.57,1559.8,2.35,10.0927,7.061228,6.96,7.0,7.0,0.0,0.5878,-0.809,0.98,4.288116895056187,6.470667,163.943,164.989,1.56,96.34,51070.9,193.36266666666668,0.0335028261143693,0.0488006469416743,Asia,Southern Asia,Northern,Lower-Middle income,0.5384615384615384,0,0.5877852522924734,-0.8090169943749472,3.201526186533088,7.352953789308901,10.923712984075417,5.475982264583216,0.03350282611436934,0.04880064694167432,3000.115299754486,6.470510698830387,51070.9,193.36266666666668,151914920.6,164.0472,17.279441404875918,0,3,2,11,0,2
Afghanistan,AFG,2018,Frozen Food,54442.9,214.219,161220697.7,24.041,1644.0,2.3,8.9105,6.705983,7.29,8.0,8.0,0.0,-0.5878,-0.809,0.965,3.9347463121913053,5.419999,175.149,192.331,1.644,96.63,52972.93333333334,208.60366666666667,0.0315144819391233,0.0434057833582965,Asia,Southern Asia,Northern,Lower-Middle income,0.6153846153846154,0,-0.5877852522924728,-0.8090169943749477,3.2205144815367093,7.405495663199472,10.90492609270059,5.371656114353125,0.03151448193912333,0.043405783358296535,2961.2804920384474,5.420054406244968,52972.93333333334,208.60366666666667,157015901.13333333,175.25889,17.032640025358784,0,3,2,11,0,2
Afghanistan,AFG,2019,Frozen Food,59426.1,234.86,175241511.2,24.522,1715.5,2.43,9.5775,7.146254,7.68,9.0,9.0,0.0,-0.9511,0.309,0.951,3.9521355094815247,5.582871,188.229,220.699,1.716,96.4,56448.13333333334,228.98800000000003,0.0335879925813311,0.0469913604405014,Asia,Southern Asia,Northern,Lower-Middle income,0.6923076923076923,0,-0.9510565162951538,0.309016994374947,3.2395408253117846,7.448042612897747,10.992505630266178,5.463238408661824,0.033587992581331175,0.04699136044050149,2948.8980633088827,5.582933386733239,56448.13333333334,228.98800000000003,167631601.73333335,188.32896,18.098743549341528,0,3,2,11,0,2
Afghanistan,AFG,2020,Frozen Food,66197.5,239.067,206340081.8,25.013,1635.7,2.71,9.5579,8.249448,7.42,10.0,10.0,1.0,0.0,1.0,0.979,3.6114203708599266,5.843154,185.625,250.126,1.636,96.18,60022.166666666664,229.38200000000003,0.03230512296614,0.040525263641278,Asia,Southern Asia,Northern,Lower-Middle income,0.7692307692307693,1,-4.898587196589413e-16,1.0,3.2585964130631333,7.4004372985118385,11.100413083058118,5.480918051048895,0.03230512296614003,0.04052526364127801,3117.0373775444696,5.843192511343633,60022.166666666664,229.38200000000003,180934096.89999998,185.59646,20.05518507896708,0,3,2,11,0,2
Afghanistan,AFG,2021,Frozen Food,70197.3,369.693,224003488.4,25.513,1785.4,2.74,14.4905,8.780028,7.05,11.0,11.0,1.0,0.9511,0.309,1.257,5.266484608382373,8.116056,179.835,280.641,1.785,95.13,65273.63333333334,281.20666666666665,0.0332772481103413,0.0452205654353482,Asia,Southern Asia,Northern,Lower-Middle income,0.8461538461538461,1,0.9510565162951529,0.3090169943749496,3.2776351787417317,7.487957700525948,11.15907937319646,5.915374226784439,0.03327724811034136,0.04522056543534822,3191.0556160991946,8.11603979759772,65273.63333333334,281.20666666666665,201861693.80000004,179.86665000000002,20.5170040994411,0,3,2,11,0,2
Afghanistan,AFG,2022,Frozen Food,67038.8,389.525,211320317.5,26.023,1879.1,2.46,14.9684,8.12049,8.42,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,5.810441117681103,7.96557,219.199,312.277,1.879,95.21,67811.2,332.76166666666666,0.0343045874098477,0.0422580974119525,Asia,Southern Asia,Northern,Lower-Middle income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,3.2966883552363098,7.53908024589874,11.113041751857958,5.9674919877170725,0.034304587409847785,0.04225809741195258,3152.209131130032,7.965775857171725,67811.2,332.76166666666666,213887962.5666667,219.11365999999998,18.5461374049109,0,3,2,11,0,2
Afghanistan,AFG,2023,Frozen Food,58445.5,311.06,190555405.3,26.544,1966.5,2.13,11.7188,7.178969,8.08,13.0,13.0,0.0,-0.5878,-0.809,1.241,5.322223267830714,5.959177,214.562,345.066,1.967,96.09,65227.2,356.75933333333336,0.0305730612231233,0.0437213678522148,Asia,Southern Asia,Northern,Lower-Middle income,1.0,0,-0.5877852522924726,-0.8090169943749478,3.3157847260362225,7.584518980291558,10.9758670848678,5.743195477013036,0.03057306122312332,0.04372136785221486,3260.3948173939825,5.9591435630597935,65227.200000000004,356.75933333333336,208626403.73333335,214.47552000000002,16.15502542802102,0,3,2,11,0,2
Afghanistan,AFG,2010,Fruits & Vegetables,341796.8,771.858,1222487807.6,20.519,1077.9,17.03,37.6167,59.578226,5.46,0.0,0.0,0.0,0.0,1.0,1.118,2.25823647266446,34.89772,112.109,0.0,1.078,79.71,341796.8,771.858,0.2462776989348713,0.1626052810091808,Asia,Southern Asia,Northern,Lower-Middle income,0.0,0,0.0,1.0,3.068936265812407,6.983697282557294,12.741974613130333,6.6500953318419,0.2462776989348714,0.16260528100918087,3576.6508276262384,34.89817743337188,341796.8,771.858,1222487807.6,112.03374,118.93236472195073,0,4,2,11,0,2
Afghanistan,AFG,2011,Fruits & Vegetables,346258.1,859.244,1296917463.2,20.929,1145.8,17.41,41.0544,61.966247,6.37,1.0,1.0,0.0,0.9511,0.309,1.319,2.4815130678531423,35.829662,133.227,20.929,1.146,78.63,344027.44999999995,815.5509999999999,0.2335306725330447,0.1484736439946073,Asia,Southern Asia,Northern,Lower-Middle income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,3.087809961754899,7.044730734009215,12.754942617726778,6.757216069936614,0.23353067253304471,0.1484736439946074,3745.522381137077,35.83102337511774,344027.44999999995,815.5509999999999,1259702635.4,133.31772999999998,122.64876207910042,0,4,2,11,0,2
Afghanistan,AFG,2012,Fruits & Vegetables,413421.0,869.775,1664922722.2,21.348,1206.0,20.13,40.7427,77.989613,6.43,2.0,2.0,0.0,0.5878,-0.809,1.257,2.1038481354357903,33.783983,137.22,42.696,1.206,76.0,367158.6333333333,833.6256666666667,0.2700616759748508,0.1587175443584309,Asia,Southern Asia,Northern,Lower-Middle income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,3.106736831596902,7.095893221097532,12.932224142036848,6.769383619715385,0.2700616759748509,0.15871754435843094,4027.1846911501834,33.783327134237005,367158.6333333333,833.6256666666667,1394775997.6666667,137.26764,142.84033054069332,0,4,2,11,0,2
Afghanistan,AFG,2013,Fruits & Vegetables,435353.5,909.135,1534596545.9,21.775,1269.3,19.39,41.7514,70.475267,6.34,3.0,3.0,0.0,-0.5878,-0.809,1.2009999999999998,2.088268499047326,32.893496,138.067,65.325,1.269,76.85,398344.1999999999,879.3846666666667,0.2630716588506178,0.1518139574960662,Asia,Southern Asia,Northern,Lower-Middle income,0.23076923076923078,0,-0.587785252292473,-0.8090169943749475,3.125663443146022,7.147008372029415,12.983915920714194,6.81359294015623,0.26307165885061784,0.15181395749606622,3524.94362833881,32.89318547346536,398344.19999999995,879.3846666666667,1498812243.7666667,138.05349999999999,138.58049233365037,0,4,2,11,0,2
Afghanistan,AFG,2014,Fruits & Vegetables,426885.8,876.632,1608912108.7,22.21,1337.8,19.84,39.4693,72.43937,6.72,4.0,4.0,0.0,-0.9511,0.309,1.15,2.053551558754121,29.502457,149.345,88.842,1.338,76.93,425220.1,885.1806666666666,0.2630258180535245,0.1552378739668894,Asia,Southern Asia,Northern,Lower-Middle income,0.3076923076923077,0,-0.9510565162951536,0.30901699437494723,3.1445832202863455,7.199528969337171,12.9642741516777,6.777227371377389,0.2630258180535245,0.15523787396688946,3768.952044551494,29.503773794079788,425220.10000000003,885.1806666666666,1602810458.9333334,149.2512,142.83865475164947,0,4,2,11,0,2
Afghanistan,AFG,2015,Fruits & Vegetables,382727.2,630.51,1506359062.3,22.655,1408.1,16.43,27.8313,66.492196,6.78,5.0,5.0,0.0,0.0,1.0,0.93,1.6474136147104255,19.765626,153.62,113.273,1.408,81.21,414988.8333333333,805.4256666666666,0.2323547967686583,0.1327757332347235,Asia,Southern Asia,Northern,Lower-Middle income,0.38461538461538464,0,-2.4492935982947064e-16,1.0,3.1635745090831113,7.250706481701059,12.855080355660109,6.448113776977916,0.23235479676865836,0.13277573323472358,3935.8557800438534,19.76489055949286,414988.8333333333,805.4256666666666,1549955905.6333332,153.60090000000002,119.12910749434839,0,4,2,11,0,2
Afghanistan,AFG,2016,Fruits & Vegetables,374366.1,667.199,1508066979.5,23.108,1475.7,16.7,28.8734,65.262338,7.16,6.0,6.0,0.0,0.9511,0.309,0.914,1.78220998108536,19.566472,165.444,138.647,1.476,81.02,394659.7,724.7803333333333,0.2334339630406404,0.1604040399183553,Asia,Southern Asia,Northern,Lower-Middle income,0.46153846153846156,0,0.9510565162951535,0.30901699437494773,3.1825437356207975,7.2975651474797285,12.83299214579281,6.504586033363619,0.23343396304064043,0.16040403991835536,4028.3214198614673,19.565680192448692,394659.7,724.7803333333333,1541112716.8333333,165.45328,121.86933796291146,0,4,2,11,0,2
Afghanistan,AFG,2017,Fruits & Vegetables,387464.9,646.993,1531832198.8,23.57,1559.8,16.79,27.4499,64.990971,6.96,7.0,7.0,0.0,0.5878,-0.809,0.98,1.6698106073608217,17.598739,163.943,164.989,1.56,81.29,381519.4,648.2339999999999,0.2339986583264204,0.1327266408841864,Asia,Southern Asia,Northern,Lower-Middle income,0.5384615384615384,0,0.5877852522924734,-0.8090169943749472,3.201526186533088,7.352953789308901,12.867383123903311,6.473879893824792,0.23399865832642044,0.13272664088418645,3953.4734599185626,17.59831485200147,381519.39999999997,648.2339999999999,1515419413.5333335,164.0472,123.45609412249644,0,4,2,11,0,2
Afghanistan,AFG,2018,Fruits & Vegetables,496488.9,886.649,1759691061.9,24.041,1644.0,20.73,36.8802,73.194439,7.29,8.0,8.0,0.0,-0.5878,-0.809,0.965,1.785838515221589,22.433288,175.149,192.331,1.644,77.01,419439.96666666673,733.6136666666667,0.2873945082283495,0.1796558400928501,Asia,Southern Asia,Northern,Lower-Middle income,0.6153846153846154,0,-0.5877852522924728,-0.8090169943749477,3.2205144815367093,7.405495663199472,13.115318419863678,6.788576394582015,0.2873945082283495,0.17965584009285016,3544.2707015202154,22.43351812510886,419439.96666666673,733.6136666666667,1599863413.3999999,175.25889,153.51592509812505,0,4,2,11,0,2
Afghanistan,AFG,2019,Fruits & Vegetables,426635.8,768.754,1506677346.4,24.522,1715.5,16.84,31.3494,61.441491,7.68,9.0,9.0,0.0,-0.9511,0.309,0.951,1.8018975435254145,18.274098,188.229,220.699,1.716,80.85,436863.2,767.4653333333334,0.2411371448796116,0.1538141714386327,Asia,Southern Asia,Northern,Lower-Middle income,0.6923076923076923,0,-0.9510565162951538,0.309016994374947,3.2395408253117846,7.448042612897747,12.963688344777577,6.646070983283476,0.24113714487961166,0.15381417143863274,3531.5305147856793,18.274301169993716,436863.2,767.4653333333334,1599400202.3666668,188.32896,125.42503760119806,0,4,2,11,0,2
Afghanistan,AFG,2020,Fruits & Vegetables,484180.6,883.829,1755005495.5,25.013,1635.7,19.96,35.3354,70.164881,7.42,10.0,10.0,1.0,0.0,1.0,0.979,1.8254118401274235,21.602099,185.625,250.126,1.636,77.93,469101.76666666666,846.4106666666667,0.2362855669899838,0.1498216116770909,Asia,Southern Asia,Northern,Lower-Middle income,0.7692307692307693,1,-4.898587196589413e-16,1.0,3.2585964130631333,7.4004372985118385,13.09021532193794,6.785394405999492,0.23628556698998385,0.14982161167709093,3624.6918928598134,21.602241188070003,469101.76666666666,846.4106666666667,1673791301.2666667,185.59646,147.7127284782963,0,4,2,11,0,2
Afghanistan,AFG,2021,Fruits & Vegetables,554641.1,1289.035,2160095022.1,25.513,1785.4,22.32,50.5249,84.666966,7.05,11.0,11.0,1.0,0.9511,0.309,1.257,2.324088496146427,28.298831,179.835,280.641,1.785,72.5,488485.8333333333,980.5393333333336,0.262929336269239,0.1576737767984627,Asia,Southern Asia,Northern,Lower-Middle income,0.8461538461538461,1,0.9510565162951529,0.3090169943749496,3.2776351787417317,7.487957700525948,13.226078319848927,7.162424628770603,0.26292933626923903,0.15767377679846278,3894.5815989835587,28.29877590459213,488485.8333333333,980.5393333333335,1807259288.0,179.86665000000002,167.13121587573917,0,4,2,11,0,2
Afghanistan,AFG,2022,Fruits & Vegetables,542655.2,1345.201,2016777236.6,26.023,1879.1,20.59,51.6926,77.4995,8.42,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,2.4789240018339456,27.508613,219.199,312.277,1.879,73.68,527158.9666666667,1172.6883333333335,0.2776834123195587,0.1459357804933085,Asia,Southern Asia,Northern,Lower-Middle income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,3.2966883552363098,7.53908024589874,13.20423124922122,7.205041830408011,0.2776834123195587,0.14593578049330858,3716.498499599746,27.50932455899689,527158.9666666667,1172.6883333333335,1977292584.7333329,219.11365999999998,155.22966226305505,0,4,2,11,0,2
Afghanistan,AFG,2023,Fruits & Vegetables,491400.9,1042.186,1848392613.4,26.544,1966.5,19.18,39.2632,69.636193,8.08,13.0,13.0,0.0,-0.5878,-0.809,1.241,2.1208467465159297,19.965829,214.562,345.066,1.967,77.51,529565.7333333333,1225.474,0.2570536619722288,0.1464855573729453,Asia,Southern Asia,Northern,Lower-Middle income,1.0,0,-0.5877852522924726,-0.8090169943749478,3.3157847260362225,7.584518980291558,13.105017605565607,6.950034770836937,0.25705366197222884,0.14648555737294539,3761.4758406018386,19.965717203790373,529565.7333333333,1225.474,2008421624.033333,214.47552000000002,145.4710740419921,0,4,2,11,0,2
Afghanistan,AFG,2010,Grains & Cereals,282595.3,204.824,394858035.6,20.519,1077.9,14.09,9.9821,19.243498,5.46,0.0,0.0,0.0,0.0,1.0,1.118,0.724796201493797,9.260629,112.109,0.0,1.078,90.44,282595.3,204.824,0.2036207483914701,0.0431497297137873,Asia,Southern Asia,Northern,Lower-Middle income,0.0,0,0.0,1.0,3.068936265812407,6.983697282557294,12.55177465643631,5.327021434676392,0.2036207483914702,0.04314972971378734,1397.256202067055,9.260750416025957,282595.3,204.824,394858035.6,112.03374,98.40029471123228,0,5,2,11,0,2
Afghanistan,AFG,2011,Grains & Cereals,300515.4,261.182,416535818.6,20.929,1145.8,14.01,12.4792,19.901931,6.37,1.0,1.0,0.0,0.9511,0.309,1.319,0.8691135296227747,10.891042,133.227,20.929,1.146,89.91,291555.35,233.003,0.2026799184438918,0.0451311190835194,Asia,Southern Asia,Northern,Lower-Middle income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,3.087809961754899,7.044730734009215,12.613257607175354,5.569038919087505,0.20267991844389188,0.04513111908351941,1386.071457901991,10.891456148847128,291555.35,233.00300000000001,405696927.1,133.31772999999998,98.6966775834691,0,5,2,11,0,2
Afghanistan,AFG,2012,Grains & Cereals,297400.3,247.252,434331573.9,21.348,1206.0,13.73,11.582,20.3453,6.43,2.0,2.0,0.0,0.5878,-0.809,1.257,0.8313777760143484,9.603814,137.22,42.696,1.206,90.16,293503.6666666667,237.75266666666667,0.1942727230920138,0.0451188299016536,Asia,Southern Asia,Northern,Lower-Middle income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,3.106736831596902,7.095893221097532,12.602837684215855,5.514444359287593,0.19427272309201385,0.04511882990165361,1460.4274908263374,9.603627605523691,293503.6666666667,237.75266666666667,415241809.3666666,137.26764,97.42661392566912,0,5,2,11,0,2
